区域,北京,餐饮类型,烧烤烤串,店铺id,4147527,店铺名称,金滏山自助烤肉（大成路店）,经度,116.255102,纬度,39.889762
大美小鱼,2.0,味道还行吧 一个清汤锅底40  在匹夫涮肉可以是辣锅了
aakm111,4.0,100
lanyue77,3.0,就在家门口，离得很近，想吃老北京涮肉就会来。
tgA181886272,2.0,毕竟昌平老店吃着还可以，就是点菜上菜太慢了，找个服务员找半天都找不到，菜摆了一桌了说让那个菜架过来放，答应完就走了，再也没回来过～～～
cooper1980,3.0,第二盘手切羊肉就没有第一盘上的好吃，表示遗憾
fIX778034404,2.0,味道一般，不合适我朋友4个人花了300多
hhY779757296,4.0,量不错，两个人够吃的菜和肉。嗯。都可以。
cFc198628049,3.0,老品牌店，不知该店是直营还是加盟。就餐人很少。肉片很嫩，只是小料收费分的太细。什么都要钱。好在有优惠券。总体感觉不错使用优惠券就物超所值了
Ain304563095,5.0,服务员服务，完美。太便宜了，而且好吃。
yIL929515484,4.0,去了很多次，非常不错，肉，蘸料都非常好
海天天天天啾喵,4.0,牛上脑真的好好吃哦 很嫩
匿名用户,3.0,味道不错，用券性价比高。以后还会再来
MT72588,4.0,我是五折券的时候买的还行要是原价的话就比较贵啦。东西不错，服务更好。
Sxq621294679,1.0,这是我吃的最差的，商家简直是卖骨头的，服务员态度太差。
hdw612489069,4.0,味道不错
mcU554603555,5.0,菜品真心不错，之前朋友带去吃了一次，觉得不错，这次还选择大都涮肉。分量足，味道好，环境服务都不错。我们胃口比较大，吃了三盘羊肉，四串羊肉串，实在满足 #招牌羔羊肉# #手工刀切羊肉# #肥牛# #涮羊肉# #羊肉串#
匿名用户,3.0,味道一般，吃起来没感觉到多好吃，就是一般的味道啊，价格确实特别高的，估计下次不会去了，服务态度还是非常好的
我能吃能喝。,2.0,味道差点意思，酱料最重要，真没有老北京的味道
tOW200384512,3.0,我们是朋友就像你说你在哪里都是我朋友去吃饭去
记忆渐行渐远。,3.0,还不错吧，下次可能还会再来。就是装修不太好。比较大众化
gQE903878901,5.0,服务挺好上菜快下次还会在来。
YfU146150788,3.0,味道不错 味道不错 味道不错重要的事情说三遍 哈哈
南汐林,1.0,服务太差了，因为是团购，全程无人服务，餐具也不是消毒的。太失望了！
vak656533771,3.0,客人不多，上菜挺快，羊肉还好，点的套餐，每位20，配菜调料免费
骆驼鼠,2.0,环境好，上菜快，量一般，口味一般，服务还可以。虾滑不是现打的。
yxo392878857,5.0,菜品很好，环境好，服务周到。。
匿名用户,2.0,服务员态度很不好、上菜也很慢。怪不得人少。冲你们的服务就不会去第二次
匿名用户,2.0,下次不会再去了，失望。点的虾待着大冰坨就上来了，肉质也不如以前。
小晶绿色天空,4.0,还不错，真的对的起这个价
tHB264305558,2.0,牛肉和羊肉看上去都很假，确实不像好肉，以后还是自己去单独点，吃好的
liu800619,2.0,菜品太贵 环境一般 服务一般 停车费劲
chlmatao,3.0,肉不错，爽歪歪，味道不错，真是好吃
Ameliejing860823,4.0,阴雨天吃涮肉，舒坦。服务挺好
URY127751481,5.0,挺好
马先生9277,1.0,差差差差差差差差差，最后一次来吃
你是我的唯一原点,3.0,菜量有点小哈，我们点的4-5人餐，一宿舍4个人，结果还是加了2盘肉、1盘毛肚才吃饱，有点说不过去哈！不过，菜倒是不错，肉的话还新鲜，羊肉牛肉味道都很好，毛肚很干净，虾丸鱼丸材料有点不太好，感觉略面。服务态度很好，添水及时，捞油主动。麻酱味道很正，辣椒油提香很到位，就是不太辣。
匿名用户,3.0,4人餐，菜品一般！服务人员少！
滴答滴答兰兰,5.0,味道👌
雪峰955,3.0,服务员太少，菜不错，味道可以，半天找不到人
豆儿爱,5.0,很不错的套餐，北环大都店服务非常好，环境也好，常去吃
chuntian641,3.0,服务员少，进去等了半天，才点上菜
巫筱妖,3.0,用了午餐券，减一百，三个人点了四百块的的吃食，实际花了300，东西没吃完，整体来说不错。中午人不多 #肥牛# #牛脊髓# #鲜羊肉#
大蒙大大蒙,4.0,好吃，不错，菜量很大。吃的很满足。
KVP563853659,4.0,十个人不够好吃，还得点些菜，才能吃好
lfrabbit19830512,1.0,现在公共场合为无烟环境，旁边桌一直抽烟，无论顾客是否听劝，作为饭馆绝对有义务维持环境，我向服务员反映后服务员说“不关我事”就走了（岁数偏大的个矮女服务员），我表示无语。吃饭过程中后厨一直吵架声音很大。只有结账时候貌似是领班吧，态度很客气。作为老牌店面，我觉得失望了，若无改进，不去也罢。
区域,北京,餐饮类型,火锅,店铺id,192693676,店铺名称,马路边边（马驹桥米拉广场荣耀店）,经度,116.545598,纬度,39.759556
用户,星级,评论
野哥的小可爱,5.0,最喜欢的串串店，锅底味道浓厚，食材品种多样，食材新鲜，肉类，菌类，蔬菜都有，满足不同喜好的小可爱，强烈推荐。
温柔柔柔柔柔丶,3.0,一般吧，没有麻酱，爱吃麻酱的人可能够呛
小宝宝Q20,4.0,价格贵，味道一般般吧。
nVI868672940,3.0,味道很不错，就餐环境也很好，没吃完的串串都打包了，但是，打包的豆卷里吃出了钢丝球。。。。。。。
dfg991409999,5.0,超级赞的味道，吃过最好吃的串串之一了，
dfg991409999,5.0,服务不错。上菜也算挺快的
小灰wxh,1.0,锅里有头发，然后锅里那些串不能吃啦，锅里的19串让我们重新拿，我们没拿，想换个火锅粉都不给换，差评，差评，差评，小料还没有麻酱，以后再也不去啦
hdx133232521,4.0,第一次吃，还不错，美团上团的也比较优惠，两个人吃，
nLv719101200,4.0,下午去的，人还不多，味道很不多，两个人花了170，值得去
匿名用户,1.0,"听朋友说这是网红店看见美团上飞的好评我就来了。
环境：装修倒是很有特色
口味：第一口吃下去还是很惊艳，但是后来越吃越觉得很重的味精味。锅底42觉得太贵，而且上边没有牛油，确定是正宗的串串？以前吃玉林呀蜀道上边一层红油那才有感觉呀。
服务：吃串串倒是很少需要服务员，都是自助取餐，所以没啥太大意见。
菜品：种类还可以一般吧，没有啥新鲜的菜品，大部分都吃过，我很佩服大厨的手艺，竟然可以把肉切到这么小还可以穿进去，八毛一串，这是我吃过的最小最贵的串串。质疑的请看图。三个人吃了300多，表示都没有吃饱
以上所有都不至于给差评，最重要的是我半夜两点肚子疼，第二天胃疼拉肚子，同行的一个拉肚子，一个没这么严重，以前在亦庄吃玉林，第二天也会上厕所，但是胃和肚子不疼，可是我很理解因为他们家的牛油大，而且微辣已经辣飞了，上边满满的辣椒花椒，可是这个锅底看图，要的微辣，几乎没有辣椒和花椒吃不出来辣，看店家回复别的客人说吃的太辣了，我这个真心想不通了。
我是第二天才特意看了差评原来有很多人拉肚子，为啥好评都置顶了不特意看差评根本看不到。建议商家排查下这方面的原因，因为毕竟不是个别人这样。食品安全很重要祝生意兴隆"
ZjC774732827,4.0,串串还是蛮好吃的，不过人有点多，建议提前排队
匿名用户,4.0,蒜太辣了，菜品还可以，其他都挺好
匿名用户,3.0,还不错   就是有点小贵呀 没喝酒两个人170 😉
巴拉拉老魔仙儿,5.0,味道不错
nqM812073504,5.0,还不错味道很好 服务也棒棒滴 辣的给劲 #马路边边串串香# #麻辣牛肉#
坚强LIU,1.0,好多牛肉串 粘在一起 结果找出好多没有肉的串  挺坑的
谎友＠,4.0,只有麻将没有麻酱，看着就亲切
Fkb176748708,2.0,网红店 不能信 味道一般 😞  以后再也不相信网红美食了
匿名用户,1.0,菜品口味还可以吧，硬伤胃疼拉肚子
riyuetongwu,3.0,味道不错，吃了一次，肚子不舒服
ZL214788,2.0,个人觉得没有那么便宜，还挺贵得，
迷茫6385,4.0,
冰凝512,5.0,
Kul673808379,5.0,
古度野每,5.0,
Rgq624599033,5.0,
HuB552012839,5.0,
CVb287728962,5.0,
WVO607158921,5.0,
Tanyawangc,5.0,
hello456789,5.0,
hello456789,5.0,
aGy442828203,4.0,
chengxiaokang,5.0,
YGU436723449,5.0,
RcI52693434,4.0,
November426624,5.0,
hSf861960447,5.0,
hSf861960447,5.0,
usN701669762,5.0,
YhG510085720,5.0,
uWw883050986,4.0,
lQm223406273,5.0,
www200432030,5.0,
o南宫封尘o,4.0,
生命的惊叹cygg,4.0,
Aub715058816,5.0,
区域,北京,餐饮类型,火锅,店铺id,298462,店铺名称,东来顺（世界公园店）,经度,116.290989,纬度,39.813989
用户,星级,评论
匿名用户,4.0,离家很近，经常团购，就是盘子大肉少，比之前的肉少多了，环境不错，交通方便，停车也方便，服务还行，百叶比较嫩，烧饼超级好吃，老人一气吃了两个，团购套餐比单点，价格合适多了，所以想来的朋友别忘了要团购，总结这么多吧
无須終有,5.0,性价比高，团购更优惠，现在人也比较少。环境不错，菜品很丰富。
qAl870052395,5.0,服务相当一般，一个小伙子不错，其他的呵呵！吃到最后捞出一根头发，服务员知道了赶紧去换了一个麻酱，我们已经吃完了没要。告诉服务员其实头发是锅里捞出来的也没什么反应！走的时候跟一个领班样子的人说了一声，并且让她看了照片，也没有任何反应，其实就想让她说一声对不起下次注意！团购的挺实惠！还有糖蒜不知道放多久了，发红了！
TTy638858527,5.0,消毒很好 服务很到位口味很棒很喜欢
hss莎宝贝,1.0,吃不了的要个袋子收费。而且冻豆腐有点酸味，最主要的肉肯定不是羊肉。
DuG619633941,4.0,服务态度很好，但肉类品种选择性一般，都是常吃的种类，建议增加菜品种类
CTR583372716,1.0,价格贵，味道差，第一次，也是最后一次！再见
AxZ844232233,5.0,味道很好 菜量大 2人餐可以3个人吃饱
娟子75354,4.0,就是有盘肉有点老
匿名用户,5.0,店很干净，服务很好，味道也不错，推荐
糖果音符,5.0,很早之前了，好评
吃吃吃11213436,2.0,菜品一般般，然后味道不错，主要是不新鲜，肉类也不是特别好
gzailn,5.0,经常过来吃，服务很好，人很多很热闹，菜品很全，芝麻火烧挺好，推荐
匿名用户,1.0,服务员服务很不错。收银态度太差。
吃饱喝足的小小娃,5.0,东来顺吃过很多遍了。一样的味道，就是店里太忙了，每次都要叫很多次服务员才能叫到，超级喜欢麻将烧饼，我家宝宝也是超级爱
Rachealxu,5.0,"味道很满意 
老店了
量也很足"
zhuchirentianlu,1.0,疫情期间没主动提供公筷、服务意识太差
匿名用户,4.0,环境好 味道不错
匿名用户,5.0,味道特别好，量大，实惠，强烈推荐.
gcP826192416,5.0,服务周到，味道好
wxo218014908,3.0,菜不错，唯一美中不足的是蘸料不太好
jnd15148846,1.0,真得真的非常差，8个人，给安排到一个小房间，超级冷，给同事都冻感冒了。刚吃一会就停电了，好长时间才来，菜品难吃也不新鲜，现在真是就是越做越差，不会再来了。服务态度也不好
匿名用户,4.0,来北京第一次吃东来顺，很满意啊，美团很划算，就是后悔点了鸳鸯锅，清汤实在不适合我这爱吃辣的人，肉很新鲜，味道很不错，冬天吃火锅的好去处……
0坤0,5.0,请朋友吃饭
0坤0,5.0,和女儿用餐
张DA少,5.0,在北京吃上爽口的东来顺是很不错的，美团预定性价比超高，菜品两个人吃的撑到爆，值得推荐…………………………………………………………………………………………………………………………………………………………………………………………
匿名用户,4.0,都吃完一年多了，今天才想起来评论，当时两个人吃的，团购100左右，吃的挺好的
energyfz,5.0,这家店不错吃过三四次，羊肉纯正，味道挺正。
utV475517982,4.0,性价比很高，服务也不错，不愧是百年老店。
匿名用户,1.0,忽悠人的套餐，经常来吃，对这边比较熟悉。这团购的是领养的，到店消费点的是亲儿子，肉少盘小质量差，额外再点了两盘肉，以后不会再团购了。乖乖交钱吃点靠谱的。
hcT973536236,3.0,你家的豆浆是真心贵啊68元一壶感觉太坑了本来感觉店挺好最后一看账单豆浆68一壶是连壶也算上了吗
匿名用户,5.0,这家店很好，女朋友过生日，还专门送过来一碗长寿面，十分感谢
苏安妗,4.0,小姐姐很热心❤菜也很好吃，麻酱的味道一边让人想着要长胖一边伸出罪恶的筷子😋
pLv448675765,1.0,口味配不上牌子，价位倒是高端，服务也是醉了
匿名用户,3.0,菜品不错，服务也好，上菜快，服务生说有酸梅汤 本以为免费的，没想到结账的时候28元，心理有些不舒服，提醒就餐的朋友，一定要多问一嘴，避免本不该的支出。
nullParam,3.0,还不错，服务还可以，也不用等座
匿名用户,2.0,我去过好多次了。有的时候还行，有的时候真的不行啊，这次的菜真的不行啊。菜是蔫吧的，屋里还都是苍蝇边吃边轰苍蝇，菜和肉也不新鲜了。脏轰轰的。而且美团标的价格比他店里的菜单贵10--20不等
kyy康莹莹,1.0,服务态度非常差，好像很不待见团购券。服务员爱理不理 一副很不耐烦的样子。叫3次倒点水，服务员才慢腾腾的走过来。
WmF337329714,3.0,价格便宜味道不错环境干净卫生老北京的风格
Ejs159964872,2.0,没有想象中的那么好吃，挺失望的，真心地不咋地
匿名用户,1.0,服务员态度差，爱答不理。开发票金额和单子金额对不上，还不好好解释，态度极差！差评
匿名用户,1.0,肥肉太多，不好吃...没劲道....服务也一般...不划算
ZQl911955482,1.0,环境真的太差里，店里苍蝇乱飞，服务态度也一般，菜里出了头发服务员只是拿掉了头发，然后就没然后了，过了好半天喊服务员才换了一份，真是没谁了。
