区域,北京,餐饮类型,火锅,店铺id,264019,店铺名称,东来顺饭庄（三里河店）,经度,116.346527,纬度,39.911789
用户,星级,评论
coco_awful,5.0,特别好吃 以后要经常去 很不错的一家
gIE679344235,4.0,人很多，环境一般吧！量可以，两个人能吃撑，味道不错，上菜速度也快，值的去！
happyiven,2.0,服务还可以，味道不错。其他选择较少。
woosaxiaosa1991,2.0,菜量很大 味道一般！太油了…不过店家服务很好！环境比较干净 就是店里太热了 空调不管用！
匿名用户,4.0,非常推荐这里的酱香味烤鱼，但是油特别多，泡饼泡完里面全都是油～需要减肥的千万别吃这个，但是酱香味的确实比香辣的好吃，推荐！#烤鱼# #藕片# #宽粉#
Mina小靖,5.0,真的是太超值了 味道也很好 以后吃烤鱼就你家啦
匿名用户,2.0,每次都评价，东西不错，第一次吃那会还有花生米，后来没有了！
no兔兔兔,5.0,非常好吃。东西也很多，一家人很合适
babyQ0512,5.0,两个人吃很富裕，味道也正宗，就是北方的天气太干了，容易上火，推荐
xiaokai0701,2.0,鱼土星子味太浓了！吃了五分之一都没有！唉…………
PYw687388800,3.0,感觉还是第一次去吃好吃，在去味道就差了很多
Tmf603668057,4.0,团购挺实惠的，4个人吃刚刚好。
oXF69902332,4.0,味道不错，量也足，定的烤鱼二人餐两个人根本吃不了，套餐带的三个小菜也剩了多一半，上菜很快，不用排队，可能因为天气不好客人不多，环境还行，服务员态度也不错，剩下的让服务员打包没有丝毫不满情绪，以后有空还要去。
LP465,5.0,口味特别好，便宜实惠，服务也蛮好的
VrQ481038075,2.0,吃了好多次了！就是涨价了以后就去过一次，
uQn234081272,3.0,不错，味道很好，上菜比较快，满意。。
uQn234081272,3.0,吃过很多次，比较满意，挺好吃的，都很喜欢
于跃猛,5.0,味道很好，吃得很开心，3人吃没吃了
阿小美仙儿,4.0,还可以吧，比较爱吃烤鱼！不错的
匿名用户,4.0,我们四个人吃的！量还可以！下次还会光临！
糊涂的我2011,4.0,味道不错，量也很大，双人套餐吃不了，三个人吃刚刚好，上菜的速度很快，车位多，不用担心没地停车，也不用预约！
Spf90490309,5.0,不错哦 吃了两次了 这次要的两人餐 就是稍微有些咸
小鱼只想叫小鱼,4.0,店里老板很热情  烤鱼的量很大，服务也特别好。建议3个人去  不然太浪费了  送的豆干很好吃
威丽轩,4.0,口味很好，也比较优惠，6个人没吃完，很实惠
pcB575951970,4.0,很实惠 三个人吃都没吃完 还不错 推荐
匿名用户,2.0,鱼还可以，就是有点烤糊了，送的菜看着挺多的，其实量也没有想像的大，总体一般吧。
赖床树袋熊,4.0,食物什么的都不错 服务也还满意 豆豉的有点辣吃的时候注意一点 油放的有点多了。。。
郭明楠00,3.0,还是那么的好吃，每次回家都会光临。还是那么美味。
CFN278090286,5.0,经常去了，团购很值，鱼味道好！
zwycc1020,3.0,特别好吃 要的酱香的 两个人吃剩下不少
riF203552518,1.0,菜的味道一般，量不大，与价钱不成正比。
dTV651142084,2.0,不是很好吃  比较油腻  鱼做的不是很入味  上菜速度倒是快
pOw572367633,3.0,鱼量很大，味道很不错，服务态度很好，上菜速度快.我们4个人只吃了一半，超值。
小vv吃货,5.0,今天又一次去了沙河的巫山烤鱼，味道就不用说了，特别符合我的口味，我跟姐们儿两个人选了78元的套餐，没吃完！真是物美价廉，值得选择
梓杉么么嗒,5.0,一进门就是吧台，没用多说把手机递给收银员她就开始下单上菜，一看就是经验丰富的流畅接待，刚坐下，服务员就端上来了两碟小菜，自家腌制的豆干跟自家炸的酥脆饼，都超级好吃，特别是豆干，味道太棒了，这样我们就不用坐那干等着烤鱼了，可以边吃边等，为顾客想的很周到，比川一强太多了。然后不一会酸辣凉粉就端上来了，爱吃酸的俊男美女超级推荐这款，口感极佳，非常不错。当这三碟吃的差不多的时候烤鱼就端上来了，喷香，超爱烤的焦焦的鱼皮，比较经典的就是泡饼，当吃的差不多的时候就把饼丢进烤箱，很入味！推荐～很好吃的一家烤鱼！
EGr829019336,5.0,挺多的  一个人能吃完双人套餐，吼吼。
VrQ481038075,3.0,钱涨了之后很少去了，不明白为什么老是调价以前2个人经常去那，
xdy4681,4.0,挺实惠的，四个人吃足够了，服务态度也还可以，比自己单点要合适
iaZ208300143,3.0,感觉像是油炸的，太油腻，吃起来很香，吃完感觉不消化
Z是一种态度,4.0,味道一般，饭店有点小，菜量还可以，上菜也挺快的
Pluto_Ling,4.0,味道还不错 中午的时候店里还是挺火的～
格格天天宝贝,4.0,挺实惠的，味道也还可以，双人套餐三个人吃还有剩
Ap_ple,4.0,烤鱼味道中规中矩 里面菜的种类很多 量很小
TVU586360360,5.0,很好吃！很好吃！很好吃！重要的事要说三遍！
andamu,5.0,服务挺好的，而且是现杀活鱼，冲这点就很好！！！量也大。
轩子523,5.0,口味很好。经常光顾此家店。就是环境有点一般。店家可以改一改环境会更好的。不过味道很不错。
匿名用户,3.0,味道还行吧，感觉鱼不是那么入味，上菜速度慢，都是催的才拿上来，大热天也不开空调，开了一会又关了，又加了个菜，挺实惠的，量很大，价格和服务菜品相符吧，喜欢吃鱼的可以尝试
追寻的幸福,5.0,味道不错，团了好几次了，3-4个人吃完全够。
匿名用户,2.0,还不错，不过后来吃完发现，团购里面的菜好几样都没给
_weixin475525786,5.0,人很多啊，量很足的，味道相当不错，很满意，送的小菜也特别好吃，下次还来
薇唯伟蔚,4.0,第二次来了  好吃  三个人都没有吃完
小vv吃货,4.0,真是不错，去得时候本来店里快下班了，但是老板还是等到我们吃完，菜量也很足，下次还会去的！
agone11,3.0,酱香的 味道有点稍白 豆干确实很好吃 再多点就好了哈哈 下次还回去
GNl486932376,3.0,都还可以，雨很鲜，味道也不错！
薇唯伟蔚,4.0,味道好  菜量大  吃不完  非常好
匿名用户,2.0,还行，量很足。。四个人都没吃完。。。
QCU992601386,3.0,说话态度一般 那天可能心情不太舒畅
HAg912698014,5.0,用料大，味道特别好，够辣……够香
HAg912698014,5.0,特别好吃，用料实在，味道特别好
枕戈待旦7,5.0,服务态度挺好，面条也不错，店里凉菜可以点赞
小美含666,5.0,菜量很大，服务还可以，人也挺多的，，，，，有时间还会去的。
DGo454808993,1.0,赠送菜品味道也很棒，就是吃出来个苍蝇，这我们也理解，服务一般
unu890559776,5.0,菜的口味很好，上菜速度也还行，服务员儿，态度不错，下次还会再来的。
Twisterlol,4.0,好评  非常实惠          为嘛要写这么多字..
大乐乐5678,2.0,还凑合吧，炭火不给力，土豆片到吃完还是不够熟呢
lucktooo,4.0,第一次在密云吃烤鱼就选了巫山烤全鱼，味道实在是挺好的，就是等着的时间有点长，也许烤鱼慢吧！
ruohanxq,4.0,挺好的，就是服务员才一个，真是辛苦，不过鱼等的时间有点长，但是味道还不错！
郑大梦,5.0,菜量挺大的 口味不错 物美价廉的
TfY924854855,4.0,味道不错，鱼挺大的，俩人餐我们是仨人吃的都够吃，挺好下次还来
PBs519491759,5.0,今天是我们三个人去的，还剩了一点，量真大很大，而且服务态度好，鱼的味道也还行，值得去，而且不贵，当然，最最重要就是态度好，让人舒心，服务如果不好说啥都不会再去，总之很棒，祝生意兴隆！
rGt381930352,4.0,感觉挺好吃的，给的也挺多，不错非常好
匿名用户,3.0,没有第一次吃的好吃，有点失望希望继续
MJt252652119,2.0,不够吃  去早了  五点才开始做  等了一个多小时  送的菜都是直接放的  不是一盘一盘的
tru1221386,4.0,味道不错，做的也很快，位置也很好找，我们换了乌江鱼，加了三十块钱，环境，服务态度也都挺好的。
NfN206250528,4.0,口感很好，就是地方有点挤，下次还会再去
myyaner_2010,4.0,服务不错，上菜还可以，味道不错
CFN278090286,5.0,味道很好，服务也好，很超值，还会去的
夕夜美团,2.0,一般，没有什么亮点，中规中矩吧
DRe731288081,3.0,团购了好几次，感觉还是乌江鱼好吃
iOP973030183,3.0,上次团的两人餐两个大人吃还剩下了，这次团的四人餐，两个大人一个孩子，将将够，太不靠谱了
骑士的利剑639,2.0,菜量首先两个人吃是没问题的 而且还有富裕 但是味道……确实一般 人不是很多 老板送的小菜不错比烤鱼强
匿名用户,3.0,菜还行吧    口重了    油一般   没空调
范jie1234,2.0,不是很好，给的配菜也很少，鱼还没吃完下面的宽粉都糊底了，
nuanyang0509,4.0,量不少，味道可以，服务也不错，真的很实惠！！！
MYi793809352,3.0,味道一般，服务不是特别好，苍蝇很多，吃着倒胃口
yQo836087035,3.0,烤鱼的口味不错，就是四人餐有点不大够吃
yCr777125325,4.0,不错不错，就这个麻辣味，重庆人吃起来正好，，
A_A木子,3.0,赠送的菜品一般，鱼的味道也还算凑合，不过量还是很大的，地儿也比较好找，服务也还行吧，对于这个价位这些菜肴我觉着也是不错了，反正吃完了，很饱
GNl486932376,4.0,第二次团了，两个人选的98元的，里面料多也新鲜，不错
myhbjl,5.0,吃着还行吧，味道凑合，有点火大了
muyan018146,5.0,挺好的服务态度特别的好，烤鱼吃着也挺香的，凉皮吃着很劲道，环境还可以地方虽然不大人还是蛮多的，有机会还会在去的，唯一就是太咸了，本人口也轻，好在要求服务员加的汤好多了，很满意。
Catherine581,3.0,还不错(ᵒ̤̑₀̑ᵒ̤̑)哦，味道不错，环境也还好，
PXQ850645553,5.0,今天去吃的，团的两人份，我和老公两个人，够吃了，还送了小菜，拉皮，豆干，和炸的一个脆片，都不错，只是炭火不给力，只有中间开，周围都不怎么给力，希望以后改良一下！口感还是不错，这个价格很不错了！
Lrr18132679,4.0,好吃，以后还会再来，五个人够吃了，单要了一份饼
匿名用户,5.0,三个人去的  味道还可以  豆干很好吃
hFK748755059,4.0,我们带孩子吃的酱香的，也还不错，下次准备吃辣的！三个人又加了两个菜，不过值得推荐！！
慕容家的小宇zsy,3.0,家人说菜味比较咸 服务态度很好。就是地方小点。
GTS379231618,5.0,好大一条鱼，两个人都没吃完，还有送的小菜都特别好吃，尤其是拉皮，味道很好，烤鱼味道稍微有点咸，可能因为我口轻吧，下次得提前说下味道淡一些，总之是次超值的团购，很满意
匿名用户,5.0,味道真是不错，团的两人餐带上儿子还剩了些，酱香味不错呢！值得再来一次的地方！
Whk688838388,5.0,好吃，还可以吧 ，很好吃，我喜欢吃
彼方日暖,4.0,肉质很好，建议做的时候时间长点，肉不是很入味。味道不错，吃的好饱。
Fth557098664,4.0,菜品和服务都很满意，人也不多，可能跟位置有关吧
匿名用户,5.0,环境不错，服务也很好，送的小菜很不错，豆腐干很好吃，但是鱼味味道有点腥，配菜比较少
UUO792576954,5.0,真的太超值了，两人套餐吃不了都，送的拉皮送的自制豆干酸甜辣味的特好吃，送的脆皮也甜甜的，送了一罐可乐真心不错，以后经常光顾
oXF69902332,4.0,去过几次了，菜品味道不错，量大，服务环境也挺好，家人吃过后都满意，下次还去。
轩子523,4.0,真心觉得不错。都去他家吃好多次啦，味道特别的好。想想都流口水。
匿名用户,3.0,孩子喜欢鱼汤泡的饼，味道可以，上菜快，分量很足！
CCshowsCC,5.0,这个菜还是好的量很足很好吃，三个人都吃不了的
CCshowsCC,5.0,离家里很近，人不多，口感不错，而且量很足
Lrr18132679,3.0,味道还不错，去的晚点，米饭是剩的
逍遥游～～,3.0,味道不错，就是地方有点小，坐在里面有点热
he天香百合,5.0,鱼很好吃，很嫩，孩子吃的很开心，大人喝的也很高兴
hancock66,3.0,烤鱼味道还可以，但总感觉有点吃麻辣香锅的味道，团购套餐比较值，给的东西不少，服务几乎没有，望店家多提升服务水平，口味再提升提升。
wangpeng_1987,5.0,味道还可以，换的黑鱼，有点烤糊了，量挺大的，吃不完
oVF762913870,5.0,味道不错  价格便宜  已经第二次吃了 孩子比较爱吃
NtS458712527,3.0,一个样啊哈哈；在内的所有东西都是#麻辣香锅# 今天早上好好吃
