店铺名称,店铺id
福缘居酒楼,l8uNm5kgLP4n6eLq
userName,userID,startShop,describeShop,loveFood,pinglunTime,pinglun
Dream_597279,http://www.dianping.com/member/767496961,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0 人均：60元,喜欢的菜： 脆皮大肠 蛋黄南瓜 家常豆腐 醉虾 糖醋里脊,2020-02-27 11:54,杭邦菜，味道还可以，喜欢脆皮大肠，入味。	
金贤重小王子,http://www.dianping.com/member/33522001,30,口味：4.0 环境：3.0 服务：3.0 性价比：3.0,,2020-02-27 10:37,这家店慕名而去，吃完后的感觉一言难尽。这是一家路边的小炒店，停车不方便，用餐环境也是一般。菜品味道就是老杭州的口味，像自己家楼下的杭帮菜一样，点了醉虾，脆皮大肠，白斩鸡，三鲜汤。就是大肠味道还不错，处理的也很干净。味道和价格都中规中矩，不推荐特意赶过去吃。	
鱼饼Becky,http://www.dianping.com/member/804582508,45,口味：4.5 环境：4.5 服务：4.5 性价比：4.5 人均：90元,喜欢的菜： 脆皮大肠 油淋鸡,2020-02-26 16:33,人气超高的老底子杭帮菜不想排队的可以拼桌会比较快「脆皮大肠」🥢每桌必点！大肠处理的特别干净完全没有任何异味！这也是我第一次吃大肠起点好高555闭眼我还以为自己在吃脆皮烤鸭！先炸后卤保证了大肠的外皮酥脆内圈软韧Q弹配上卤汁调制的微甜蘸酱满口油脂香又不会特别油腻「油淋鸡」🥢也是必点！满满一盘分量很足热油淋过的鸡皮吃起来还有些微脆肉质厚而不柴小葱被热油滋得香气都跑了出来调味咸淡适宜直接吃或是下饭都很🉑️我可以吃下一整盘！「嫩菱芦笋」嫩菱没有换成了马蹄芦笋清甜爽口不会出错的家常菜「蛋黄南瓜」相比几道招牌菜这道菜就显得有些太普通了咸蛋黄的味道不是很明显香味明显不够南瓜片也略薄吃不出南瓜的厚实软糯必须二刷！期待下次的醉虾	
chenstaryu,http://www.dianping.com/member/53370507,35,口味：4.0 环境：3.5 服务：3.5 性价比：4.0,,2020-02-26 15:45,「脆皮大肠」第一道上的就是这道脆皮大肠啦大众点评排名第一是我觉得这四个菜里最好吃的一个☝️很值得点大肠处理的很干净不会有什么臭味蘸酱我很喜欢搭配大肠一起很好恰「油淋鸡」之前看图片觉得超级好吃但是上面会放超级多的葱不吃葱的慎点我还好虽然不吃葱但是放在菜里可以接受味道的话并没有图片上看起来那么好吃普普通通而且两个人点这一份根本吃不完「酱爆茄子」茄子真的算是我超喜欢的一个菜了酱爆茄子贼好下饭第一口吃的时候感觉就那样结果后面越吃越上头真的很不错「西湖牛肉羹」这是我们点的四个菜里最普通的一个……完全不推荐点总体来说上菜速度还挺快的我们下午一点多到的好像两点就不接客要午休啦要去吃的兄弟姐妹们要注意一下时间哦	
皮卡丘,http://www.dianping.com/member/1777313515,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0,,2020-02-26 15:36,久仰大名的老字号，一进门人气很旺，乱哄哄的	
刘小丫,http://www.dianping.com/member/7940156,40,口味：4.0 环境：3.5 服务：4.0 性价比：5.0,,2020-02-25 15:57,赶着年前上班时间去吃的，周末人太多了，我和小伙伴约好，11点就到店里了，我先到的，但是老板说要人到齐了才能上坐，无奈拿了个号，还好那天人不多，等到小伙伴来了就直接坐了下来，点了几个招牌菜，味道其实我觉得一般般吧，没有说的很惊艳那种，可能是老杭州的味道，对于我来说有点清淡，但是菜价真的是很便宜啦，性价比也比较高	
生人勿近*_3100,http://www.dianping.com/member/76053151,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2020-02-24 19:37,『库存』每到一个城市除了必去的景点之外大众点评必吃榜也是必去的地方～工作日中午去的，人很多，拿号排队。吃饭的除了像我这样的游客以外还有很多在附近上班的人。油淋鸡超级嫩～这个火候掌握得给个，但是我吃了几块就不能再吃啦，因为油…脆皮大肠收拾的挺干净，但是不知道是不是因为可能放的久还是就是这样，吃得感觉是硬硬的，不是那种酥脆的感觉。有几样是时令菜所以没有吃到，靠运气点了图三的菜，名字不记得了，但是出乎意外的好吃吖，光盘💿	
我是你春哥啊,http://www.dianping.com/member/40269501,35,口味：3.5 环境：3.5 服务：3.5 性价比：3.5,喜欢的菜： 脆皮大肠,2020-02-24 16:54,久仰大名的一家亲民餐馆人太多太多太多了进门第一感觉就是非常的杂乱无章位置都相隔的很近包间不多人少拼桌吃的话其实翻桌速度还可以招牌脆皮大肠真的强烈推荐外皮焦脆带着卤汁非常美味是这家店我最喜欢的一道菜了其他的几个菜都有点咸必须配饭吃总体一般吧	
红茶1998,http://www.dianping.com/member/1154081169,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0,喜欢的菜： 油淋鸡 干炸臭豆腐,2020-02-23 18:22,在一条巷子里的一家店，门面或许不起眼，进去吓一跳，幸好我们就两人，而且写好菜单排好号，蛮快就进去了。吹爆这个油淋鸡啊，大块鸡肉，喷香的汁水，大把大把的葱花，味道绝对棒的。店里人蛮多的，座无虚席啊，这个酒楼不错的，有机会再来。	
Aaron翔,http://www.dianping.com/member/3161159,40,口味：4.0 环境：3.0 服务：3.0 性价比：4.0,,2020-02-23 16:47,春节前去的，应该说人非常多的一家店，要等挺长时间的位置。大肠，味道还不错，但是没有很惊艳。油淋鸡，量是很大满满的一盘，但是最大问题就是这个鸡肉不入味，肉嫩还是嫩的。蛋黄南瓜，算做的非常不错的一个菜，火候刚刚好。总体性价比还可以的一家店。	
clcl,http://www.dianping.com/member/791534092,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0 人均：80元,喜欢的菜： 脆皮大肠 蛋黄南瓜 醉虾 酱肉冬笋蒸素鸡,2020-02-22 11:56,我是被图片吸引过来的，那个大肠看着很好吃呀，而且我们还可以去逛逛河坊街，再去这家店吃东西，[薄荷]环境：环境还好，感觉很普通的小吃店，但吃的人确实蛮多，味道应该也是不错的「脆皮大肠」「蛋黄南瓜」「酱肉冬笋蒸素鸡」	
钱温柔,http://www.dianping.com/member/797876446,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2020-02-20 12:59,特别避开晚饭高峰去的还是在门口等了很久可能是比较晚了有些招牌菜都没了排骨感觉有点偏咸emmmm比较下饭吧但是我们点的片儿川就没吃米饭点了上汤菠菜但是没菠菜了就给我们换成了上汤苋菜配料还是一样味道还是八错	
橘子酱酱yo,http://www.dianping.com/member/153721694,50,口味：5.0 环境：4.5 服务：5.0 性价比：5.0 人均：60元,喜欢的菜： 脆皮大肠 干炸臭豆腐 蛋黄南瓜,2020-02-20 10:17,第二次来吃了在报名驾照的体检处边上（河坊街35号）中午11点到的还有位置等菜上来的时候就已经快没位置了脆皮大肠很好吃一点都没有异味有自己配的酱汁量比较足臭豆腐现炸的有两种蘸料蛋黄南瓜这三个菜加一起吃还是比较容易腻的价格很亲民上菜速度也比较快下次还会再来吃的~	
lizyuu,http://www.dianping.com/member/62522488,45,口味：4.5 环境：3.5 服务：4.0 性价比：4.0,喜欢的菜： 油淋鸡,2020-02-19   更新于2020-02-20 21:51,杭州的一家老字号经典杭帮菜馆了，每天的客人都很多，工作日去也要排队（不拼桌的话会快一些）「油淋鸡」和普通的白斩鸡不一样！油淋鸡有点脆皮，一点也不柴，超级嫩，葱油酱汁也很下饭「蛋黄南瓜」南瓜有点生了，咸甜刚好「八宝油条」「腌菜抱荷包蛋」这两个都挺下饭的，特别是腌菜…荷包蛋竟然是鹌鹑蛋，很特别「爆炒腰花」腰花比较嫩，稍微咸了点	
乐^逍遥,http://www.dianping.com/member/80348220,40,口味：4.0 环境：3.0 服务：3.0 性价比：5.0,,2020-02-18 23:05,两个女生点了3个菜，还有两瓶北冰洋，油淋鸡味道不错偏甜口，脆皮大肠真的很棒，外皮脆脆里面软糯真想一口接一口，还有一个蛋黄南瓜，有点生，所有菜有个问题就是有点冷可能是生意太好，服务态度一般我们在的时候服务员还和客人吵起来了	
小灰灰,http://www.dianping.com/member/1766986639,50,口味：5.0 环境：5.0 服务：5.0 性价比：5.0,,2020-02-18 19:11,[薄荷]环境：充满着老字号的气息，环境典雅，特别喜欢那个福字墙[服务铃]服务：服务态度热情，因为是第一次去服务员特意给介绍特色菜品「家常豆腐」家常豆腐鲜甜可口，豆腐滑嫩「油爆虾」杭州本帮菜招牌名不虚传值得推荐「西湖醋鱼」酸甜可口，第一次吃就非常喜欢「东坡肉」肉质软烂，肥而不腻	
次啊,http://www.dianping.com/member/838149816,45,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2020-02-18 12:29,[薄荷]环境：饭点人特别多，需要排队，想吃的早点过去典型中餐馆环境，吃饭基本都是桌子挨着桌子，有点拼桌文化的味道[服务铃]服务：人太多了，服务自然就跟不上了菜品：「脆皮大肠」强烈推荐，味道绝了，没有大肠的怪味道，先卤后炸的，外皮脆脆的，蘸卤汁很好吃！「油淋鸡」外皮也是比较脆的，第一口味道不错，多了很腻，非常腻「干炸臭豆腐」豆腐炸过头了，不是很推荐，不如路边摊的炸豆腐好吃「醉虾」醉虾就刺激了，味道酸爽可口，是活虾，上桌盖一下焖死它在吃。个人不喜欢吃生食，担心寄生虫不敢多吃哈哈总之确实值得推荐，毕竟是必吃榜老店了	
Endorphin,http://www.dianping.com/member/44717786,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2020-02-17 21:26,极其有个性的一家店，如果同一桌人没到期的话，纵使到的很早也不能进去吃。这种模式虽然已经被不少网红店学去了，但老店这么做的确实不多。他家的菜味道也很好，尤其是「脆皮大肠」，真真的的外焦里嫩，让人一吃就停不下来，而且性价比也非常高。值得推荐。	
弹珠汽水,http://www.dianping.com/member/155166045,40,口味：3.5 环境：3.5 服务：3.5 性价比：4.0,,2020-02-16 23:26,「脆皮大肠」店里招牌菜了～作为大肠星人，可能期望过高。大肠是脆脆的口感，还是很入味的。口味还是好吃的！只是个人会更偏爱干锅类型「油淋鸡」蘸酱料超好吃！「蛋黄南瓜」一般…和平常吃的味道不太一样…「干炸响铃」老味道！好吃！这家店口味整体还是可以的，非常江浙的老口味～服务的话，非常一般了，可能人也很多，胜在性价比高吧	
tbany,http://www.dianping.com/member/38195139,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2020-02-16 15:40,一直听说杭州的醉虾很有名，到杭州出差就慕名而来，这家店生意非常火爆，去晚的话要等位，或者选择拼桌也是可以的，醉虾肯定是必点的菜，注意是生的虾，有不吃生的小伙伴注意。还有脆皮大肠也是很多人都会点的，味道还不错，蛏子肉很多，再有就是那份片儿川是真的实在。	
来饮冰鲜奶,http://www.dianping.com/member/147612973,45,口味：4.5 环境：4.5 服务：4.5 性价比：4.5,喜欢的菜： 脆皮大肠,2020-02-13 17:50,也是一家杭帮菜网红餐厅了吧🍚开在杭州繁华的市区，环境是比较传统的杭帮菜馆，说实话作为本地人，我没有很理解它会成为网红，因为很多菜品我觉得就是正常杭帮菜馆的质量，但是味道当然也不差。如果不早早去，排队要排很久，拼桌又觉得不太适应，来这里吃了两次，觉得还是白鹿性价比更高，没有吃过杭帮菜的外地朋友可以尝试一下！	
lazy龟龟,http://www.dianping.com/member/1333216,40,口味：4.0 环境：3.0 服务：1.5 性价比：4.0,,2020-02-13 16:48,总算吃上了！有点可惜的是同伴有点挑食，以至于招牌菜都没点上，下次瞅准机会再去一次。据说要排很久的队，我中午11点就到了。然后叫朋友过来。店家说人没到齐不能落座，还是第一次碰到这种规矩。估计也是生意太高要提高翻桌率。可以理解。等朋友到了可以落座了，服务员给了一张菜单，一张纸，让我们自己写点什么菜，然后就走了。我一脸懵逼，这种操作。当时就没几桌，服务员并不忙。我们就写了几个菜，反正问了服务员也跟白问一样。说实话，我喜欢会点菜的服务员，体验特别好。凉拌臭豆腐，第一次体验这种吃饭，加醋和香菜，比较不太上火。风肉冬笋毛豆，毛豆貌似不是季节，所以不太好，风肉感觉类似杭州这边的咸肉，略咸。三丁甜豆无功无过。都是下饭菜，略咸，我们也没有点汤。他们家下饭的菜比较多，比较家常，实在，量也可以。3个菜100大洋。需要再来吃一次。尝尝招牌菜。虽然生意很好，但是希望店家重视服务。	
zwlmn,http://www.dianping.com/member/35671243,40,口味：4.0 环境：4.0 服务：4.0 性价比：4.0,,2020-02-13 16:03,还是一个原则，吃饭一定要赶早，五点不到到的都得拼桌了，上菜速度不慢但因为桌次太多不得不等好一会，脆皮大肠很妙蘸着料不会油腻，油淋鸡香但是太油了，上面的葱很香但每个人只适合吃两块，茶壶什么都是自助，冲着大肠值得了	
月cancer,http://www.dianping.com/member/40635732,45,口味：5.0 环境：4.5 服务：5.0 性价比：5.0,,2020-02-13 12:33,跨年的时候去吃的，现在来点评。太太太棒了！作为一个杭州土著，相信最难忘的就是小时候蒸双臭的味道，臭豆腐和苋菜梗的搭配，真的是让我吃出来玩眼泪…真的很久很久没有吃到这么正宗的了，儿时的记忆！还有就是醉虾是绝对不能错过的一道菜，端上来的时候虾还在活蹦乱跳！放到嘴里那个鲜！嫩到你无法想象！还有片儿川，这里的片儿川的料很新鲜，是家里的味道！如果喜欢吃大肠的千万别错过他们家的大肠，一点腥味也没有！味道非常棒！很多其他地方的人都会误以为杭州无美食，但真正杭州菜的魅力，除了杭州人以外谁能理解呢？	
